code,,cygnus
,,-159126.36
,,-121176.98
,,-70826.7
,,-13016.37
,,46521.33
,,101860.59
,,147479.95
,,178795.61
,,192590.76
,,187321
,,163283.92
,,122638.67
,,69257.04
,,8393.19
,,-53821.05
,,-111014.51
,,-157273.64
,,-187801.34
,,-199442.55
,,-191007.33
,,-163362.78
,,-119305.28
,,-63251.79
,,-797.34
,,61818.88
,,118304.33
,,162926.2
,,191101.08
,,199899.63
,,188394.8
,,157790.63
,,111298.01
,,53768.04
,,-8861.62
,,-70222.23
,,-124179.69
,,-165434.89
,,-190009.65
,,-195594.74
,,-181749.35
,,-149943.28
,,-103429.92
,,-46942.15
,,13779.51
,,72588.13
,,123590.88
,,161779.42
,,183542.21
,,186994.79
,,172102.25
,,140605.83
,,95790.09
,,42134.65
,,-15112.8
,,-70415.49
,,-118455.02
,,-154636.16
,,-175543.13
,,-179290.05
,,-165710.75
,,-136353.59
,,-94280.95
,,-43709.75
,,10445.93
,,63062.4
,,109269.13
,,144854.23
,,166599.61
,,172541.72
,,162148.93
,,136396.03
,,97709.91
,,49767.51
,,-2850.71
,,-55118.86
,,-102075.35
,,-139313.68
,,-163391.23
,,-172117.52
,,-164711.16
,,-141836.51
,,-105537.4
,,-59079.66
,,-6703.4
,,46717.68
,,96103.81
,,136655.94
,,164349.74
,,176369.16
,,171414.34
,,149839.67
,,113610.71
,,66099.98
,,11760.99
,,-44276.92
,,-96659.17
,,-140278.8
,,-170750.51
,,-184855.9
,,-180914.49
,,-159023.91
,,-121116.59
,,-70803.72
,,-13015
,,46518.52
,,101864.39
,,147491.18
,,178807.43
,,192594.4
,,187311.42
,,163262.6
,,122612.6
,,69235.2
,,8382.46
,,-53818.39
,,-111001.03
,,-157255.11
,,-187784.23
,,-199431.67
,,-191004.43
,,-163366.27
,,-119311.09
,,-63255.13
,,-794.97
,,61826.68
,,118313.03
,,162928.21
,,191088.98
,,199870.09
,,188351.46
,,157743.96
,,111261.46
,,53751.77
,,-8856.69
,,-70206.77
,,-124172.83
,,-165456.12
,,-190069.14
,,-195686.4
,,-181850.5
,,-150021.75
,,-103456.26
,,-46901.86
,,13878.94
,,72718.66
,,123713.48
,,161858.01
,,183556.29
,,186945.82
,,172011.56
,,140505.01
,,95708.24
,,42087.57
,,-15127.42
,,-70415.04
,,-118462.87
,,-154670.16
,,-175606.36
,,-179367.53
,,-165773.54
,,-136368.89
,,-94224.68
,,-43576.85
,,10637.18
,,63273.94
,,109453.71
,,144969.25
,,166619.75
,,172465.95
,,161999.82
,,136211.86
,,97532.84
,,49632.05
,,-2925.28
,,-55129.95
,,-102033.24
,,-139234.47
,,-163289.95
,,-172003.77
,,-164588.54
,,-141705.18
,,-105398.29
,,-58938.15
,,-6571.15
,,46823.69
,,96164.64
,,136655.44
,,164279.25
,,176230.74
,,171221.29
,,149614.2
,,113379.2
,,65887.32
,,11585.85
,,-44404.53
,,-96737.63
,,-140312.52
,,-170747
,,-184823.79
,,-180863.12
,,-158963.84
,,-121059.76
,,-70762.04
,,-12997.25
,,46510.17
,,101835.86
,,147454.5
,,178775.15
,,192572.73
,,187295.66
,,163237.97
,,122561.07
,,69145.74
,,8259.74
,,-53951.87
,,-111111.58
,,-157311.28
,,-187771.18
,,-199359.54
,,-190905.9
,,-163283.6
,,-119277.89
,,-63281.28
,,-861.85
,,61757.92
,,118283.65
,,162962.5
,,191182.27
,,199989.89
,,188451.21
,,157783.23
,,111223.46
,,53650.47
,,-8982.67
,,-70310.42
,,-124217.69
,,-165429.62
,,-189985.09
,,-195576.46
,,-181749.19
,,-149951.99
,,-103421.47
,,-46887.32
,,13897.21
,,72761.8
,,123790.14
,,161960.63
,,183664.26
,,187033.53
,,172057.59
,,140499.17
,,95654.14
,,42000.49
,,-15225.81
,,-70503.19
,,-118524.73
,,-154698.17
,,-175601.52
,,-179337.01
,,-165726.9
,,-136314.33
,,-94166.54
,,-43515.3
,,10704.41
,,63348.53
,,109533.76
,,145047.98
,,166686.46
,,172509.27
,,162011.76
,,136191.02
,,97485.1
,,49568.48
,,-2992.44
,,-55191.38
,,-102084.69
,,-139276.14
,,-163323.57
,,-172029.24
,,-164602.25
,,-141701.17
,,-105371.92
,,-58890.3
,,-6510.34
,,46882.92
,,96206.93
,,136671.26
,,164269.66
,,176207.54
,,171202.01
,,149613.65
,,113401.62
,,65922.85
,,11613.55
,,-44408.03
,,-96787.39
,,-140407.26
,,-170867.41
,,-184938.36
,,-180939.17
,,-158979.4
,,-121011.48
,,-70666.13
,,-12883.21
,,46610.16
,,101897.92
,,147470.2
,,178752.65
,,192532.09
,,187260.5
,,163226.71
,,122580.8
,,69190.61
,,8314
,,-53907.47
,,-111092.38
,,-157322.82
,,-187806.85
,,-199402.64
,,-190935.47
,,-163281.84
,,-119236.75
,,-63205.49
,,-767.42
,,61849.33
,,118352.11
,,162996.21
,,191180.46
,,199961.34
,,188409.38
,,157740.38
,,111186.35
,,53619.21
,,-9012.61
,,-70344.47
,,-124258.66
,,-165476.03
,,-190031.76
,,-195616.65
,,-181777.03
,,-149964.09
,,-103417.37
,,-46869.04
,,13925.82
,,72795.75
,,123823.83
,,161988.62
,,183682.4
,,187040.14
,,172054.04
,,140489.25
,,95642.22
,,41989.21
,,-15237.21
,,-70518.81
,,-118549.98
,,-154736.71
,,-175652.58
,,-179394.55
,,-165781.12
,,-136354.86
,,-94185.92
,,-43511.22
,,10728.78
,,63385.97
,,109575.17
,,145084.3
,,166709.95
,,172514.29
,,161995.55
,,136154.6
,,97433.89
,,49511.74
,,-3043.81
,,-55228.4
,,-102103.75
,,-139280.58
,,-163322.12
,,-172031.58
,,-164613.63
,,-141718.81
,,-105385.29
,,-58885.64
,,-6477.56
,,46944.14
,,96284.99
,,136745.57
,,164317.75
,,176213.29
,,171161.58
,,149536.88
,,113308.51
,,65836.94
,,11554.68
,,-44429.03
,,-96770.76
,,-140362.9
,,-170811.01
,,-184886.12
,,-180902.66
,,-158961.84
,,-121006.7
,,-70660.94
,,-12862.88
,,46655.11
,,101966.14
,,147548.16
,,178818.86
,,192565.68
,,187250.8
,,163179.08
,,122515.52
,,69134.72
,,8289.65
,,-53892.49
,,-111047.11
,,-157267.14
,,-187760.23
,,-199373.63
,,-190917.78
,,-163259.31
,,-119194.42
,,-63140.47
,,-692.87
,,61909.89
,,118377.57
,,162980.73
,,191138.87
,,199923.29
,,188404.65
,,157782.85
,,111265.35
,,53703.47
,,-8959.93
,,-70347.13
,,-124314.88
,,-165558.84
,,-190102.28
,,-195643.52
,,-181751.94
,,-149905.48
,,-103360.35
,,-46846.97
,,13898.7
,,72731.66
,,123755.27
,,161952.05
,,183699.95
,,187108.35
,,172144.82
,,140562.1
,,95661.68
,,41939.37
,,-15346.98
,,-70658.63
,,-118681.8
,,-154828.39
,,-175688.3
,,-179378.23
,,-165732.65
,,-136301.49
,,-94152.19
,,-43510.76
,,10697.21
,,63337.04
,,109530.63
,,145063.52
,,166720.75
,,172547.53
,,162026.49
,,136151.51
,,97371.13
,,49382.19
,,-3222.65
,,-55418.28
,,-102258.68
,,-139363.95
,,-163320.62
,,-171959.57
,,-164505.91
,,-141615.18
,,-105313.97
,,-58853.26
,,-6469.87
,,46951.77
,,96313.1
,,136799.41
,,164384.7
,,176269.53
,,171184.2
,,149515.03
,,113248.34
,,65758.59
,,11483.49
,,-44472.29
,,-96776.11
,,-140331.75
,,-170752.07
,,-184809.76
,,-180816.86
,,-158871.38
,,-120914.92
,,-70572.19
,,-12783.59
,,46717.39
,,102005.1
,,147561.02
,,178807.2
,,192534.7
,,187207.54
,,163130.71
,,122468.37
,,69093.89
,,8258.7
,,-53912.14
,,-111056.93
,,-157271.61
,,-187765.53
,,-199385.1
,,-190936.97
,,-163282.53
,,-119213.84
,,-63147.85
,,-684.27
,,61930.83
,,118400.05
,,162991.06
,,191126.94
,,199888.11
,,188355.84
,,157736.81
,,111237.75
,,53701.22
,,-8942.94
,,-70328.22
,,-124315
,,-165592.43
,,-190169.13
,,-195726.7
,,-181823.13
,,-149935.91
,,-103332.92
,,-46764.36
,,14013.46
,,72842.75
,,123827
,,161961.95
,,183646.88
,,187012.23
,,172038.11
,,140476.49
,,95615.37
,,41930.44
,,-15338.51
,,-70660.72
,,-118716.58
,,-154900.64
,,-175781.25
,,-179458.8
,,-165764.2
,,-136258.75
,,-94032.23
,,-43335.29
,,10889.14
,,63502.9
,,109639.02
,,145103.76
,,166703.82
,,172498.82
,,161973.91
,,136114.35
,,97354.22
,,49377.23
,,-3230.05
,,-55439.45
,,-102294.95
,,-139404.81
,,-163347.44
,,-171952.96
,,-164453.62
,,-141517.24
,,-105183.39
,,-58712.12
,,-6342.66
,,47045.28
,,96362.77
,,136806.15
,,164358.08
,,176222.89
,,171129.22
,,149458.09
,,113190.07
,,65696.51
,,11416.53
,,-44539.85
,,-96833.66
,,-140365.17
,,-170749.73
,,-184768.97
,,-180747.61
,,-158794.98
,,-120857.4
,,-70554.77
,,-12814.29
,,46647.1
,,101916.77
,,147479.89
,,178751.13
,,192506.26
,,187192.99
,,163106.61
,,122413.01
,,68998.35
,,8132.61
,,-54043.19
,,-111161.2
,,-157324.21
,,-187758.92
,,-199332.28
,,-190866.09
,,-163225.03
,,-119191.25
,,-63163.05
,,-720.95
,,61900.22
,,118401.18
,,163035.24
,,191204.68
,,199971.72
,,188410.18
,,157734.02
,,111169.48
,,53583.36
,,-9075.44
,,-70434.43
,,-124363.75
,,-165574.15
,,-190098.8
,,-195636.54
,,-181748.19
,,-149898.55
,,-103332.92
,,-46779.04
,,14019.1
,,72900.11
,,123948.9
,,162135.17
,,183835.43
,,187170.24
,,172127.04
,,140479.52
,,95543.25
,,41816.5
,,-15451.84
,,-70738.12
,,-118742.03
,,-154880.84
,,-175739.35
,,-179421.69
,,-165749.22
,,-136265.79
,,-94044.45
,,-43328.01
,,10935.71
,,63592.9
,,109757.07
,,145219.84
,,166784.64
,,172520.73
,,161931.66
,,136021.96
,,97237.99
,,49264.33
,,-3322.04
,,-55507.3
,,-102347.13
,,-139453.3
,,-163398.52
,,-172002
,,-164486.52
,,-141517.93
,,-105143.45
,,-58637.65
,,-6254.54
,,47118.01
,,96393.74
,,136781.61
,,164281.7
,,176113.35
,,171012.11
,,149355.86
,,113114.44
,,65646.29
,,11380.98
,,-44574.27
,,-96876.34
,,-140417.11
,,-170803.16
,,-184810.44
,,-180762.9
,,-158774.17
,,-120798.63
,,-70465.97
,,-12712.36
,,46739.78
,,101978.16
,,147495.23
,,178718.83
,,192440.16
,,187119.2
,,163054.95
,,122405.77
,,69040.88
,,8210.1
,,-53960.24
,,-111104.55
,,-157313.48
,,-187791.62
,,-199383.46
,,-190898.19
,,-163204.04
,,-119102.15
,,-63017.22
,,-552.31
,,62048.91
,,118495.58
,,163062.54
,,191177
,,199918.57
,,188364.09
,,157715.9
,,111180.44
,,53606.01
,,-9067.46
,,-70463.43
,,-124437.5
,,-165682.15
,,-190216.37
,,-195734.44
,,-181803.34
,,-149901.74
,,-103290.9
,,-46710.83
,,14089.67
,,72952.48
,,123971.79
,,162128.45
,,183807.81
,,187133.9
,,172091.47
,,140447.13
,,95508.63
,,41769.63
,,-15519.54
,,-70827.79
,,-118844.27
,,-154977.42
,,-175809.53
,,-179450.59
,,-165734.34
,,-136218.54
,,-93985.52
,,-43278.5
,,10963.11
,,63598.41
,,109751.56
,,145216.87
,,166790.9
,,172530.11
,,161926.47
,,135981.29
,,97149.32
,,49132.52
,,-3473.31
,,-55643.11
,,-102434.92
,,-139476.22
,,-163362.36
,,-171932.15
,,-164416.24
,,-141473.34
,,-105132.12
,,-58646.08
,,-6255.63
,,47151.09
,,96473.59
,,136899.07
,,164407.97
,,176211
,,171049.97
,,149321.67
,,113020.01
,,65523.35
,,11269.63
,,-44639.68
,,-96878.5
,,-140360.34
,,-170709.88
,,-184711.54
,,-180685.91
,,-158733.59
,,-120791.86
,,-70475.88
,,-12715.4
,,46763.26
,,102035.26
,,147576.75
,,178802.1
,,192497.39
,,187128.34
,,163009
,,122316.64
,,68936.11
,,8123.42
,,-54001.2
,,-111088.55
,,-157249.91
,,-187706.96
,,-199311.24
,,-190866.57
,,-163225.83
,,-119171.21
,,-63112.45
,,-647.08
,,61976
,,118453.23
,,163045.36
,,191170.19
,,199906.11
,,188336.33
,,157673.3
,,111132.02
,,53563.96
,,-9094.12
,,-70473.04
,,-124435.92
,,-165679.25
,,-190220.92
,,-195750.02
,,-181827.23
,,-149926.94
,,-103309.95
,,-46719.4
,,14091.13
,,72959.72
,,123979.38
,,162132.64
,,183808.12
,,187132.78
,,172092.42
,,140452.28
,,95516.92
,,41776.48
,,-15521.05
,,-70844.45
,,-118879.84
,,-155030.12
,,-175870.76
,,-179505.72
,,-165765.82
,,-136210.88
,,-93930.85
,,-43180.65
,,11088.16
,,63726.54
,,109858.42
,,145286.63
,,166822.38
,,172536.97
,,161930.87
,,136003.3
,,97196.85
,,49196.63
,,-3414.82
,,-55614.98
,,-102451.16
,,-139530.86
,,-163428.9
,,-171972.95
,,-164398.04
,,-141382.09
,,-104980.38
,,-58469.32
,,-6098.92
,,47250.31
,,96499.2
,,136860.7
,,164334.83
,,176138.23
,,171003.9
,,149310.28
,,113032.16
,,65536.35
,,11261.34
,,-44679.87
,,-96944.18
,,-140430.07
,,-170755.55
,,-184709.59
,,-180627.1
,,-158627.69
,,-120665.54
,,-70364.46
,,-12651.2
,,46761.99
,,101970.67
,,147470.55
,,178687.29
,,192405.6
,,187077.49
,,162996.57
,,122321.61
,,68929.12
,,8080.96
,,-54084.96
,,-111197.77
,,-157353.09
,,-187770.46
,,-199314.03
,,-190809.31
,,-163130.06
,,-119069.09
,,-63032.16
,,-601.06
,,61994.49
,,118463.81
,,163068.33
,,191214.8
,,199965.39
,,188390.84
,,157701.62
,,111122.34
,,53520.77
,,-9151.43
,,-70518.76
,,-124449.17
,,-165652.46
,,-190161.69
,,-195676.13
,,-181757.71
,,-149873.55
,,-103272.86
,,-46688.36
,,14131.34
,,73022.12
,,124069.01
,,162243.9
,,183925.84
,,187236.32
,,172161.52
,,140473.13
,,95486.8
,,41705.41
,,-15612.62
,,-70931.71
,,-118941.87
,,-155057.08
,,-175867.03
,,-179486.85
,,-165750.35
,,-136210.34
,,-93942.98
,,-43189.52
,,11104.29
,,63783.02
,,109953.41
,,145397.56
,,166912.11
,,172567.66
,,161879.52
,,135871.95
,,97012.61
,,49001.49
,,-3579.9
,,-55724.54
,,-102502.33
,,-139540.54
,,-163423.25
,,-171974.59
,,-164416.71
,,-141412.5
,,-105007.18
,,-58476.21
,,-6077.41
,,47296.11
,,96553.26
,,136900.54
,,164339.23
,,176094.55
,,170912.61
,,149185.35
,,112897.33
,,65418.14
,,11180.83
,,-44713.74
,,-96937.34
,,-140400.57
,,-170725.89
,,-184696.99
,,-180635.79
,,-158646.95
,,-120674.96
,,-70344.31
,,-12593.18
,,46848.84
,,102062.36
,,147538
,,178709.34
,,192378.74
,,187017.64
,,162931.78
,,122279.28
,,68924.03
,,8109.76
,,-54040.24
,,-111159.52
,,-157336.57
,,-187776.76
,,-199330.82
,,-190818.41
,,-163117.49
,,-119032.34
,,-62981.08
,,-552.5
,,62025.16
,,118469.87
,,163054.15
,,191192.87
,,199949.87
,,188391.02
,,157718.03
,,111146.7
,,53539.18
,,-9153.79
,,-70552.93
,,-124518.94
,,-165752.41
,,-190277.22
,,-195785.95
,,-181838.89
,,-149908.57
,,-103256.56
,,-46631.84
,,14202.47
,,73075.81
,,124078.72
,,162199.67
,,183839.09
,,187135.38
,,172079.02
,,140430.63
,,95483.91
,,41719.15
,,-15617.26
,,-70984.42
,,-119051
,,-155203.03
,,-176008.69
,,-179578.69
,,-165762.45
,,-136142.03
,,-93823.54
,,-43065.54
,,11189.06
,,63806.08
,,109921.79
,,145342.45
,,166872.83
,,172572.59
,,161932.99
,,135952.78
,,97084.51
,,49030.19
,,-3610.8
,,-55806.03
,,-102603.66
,,-139621.96
,,-163451.99
,,-171937.01
,,-164322.06
,,-141287.34
,,-104883.63
,,-58379.44
,,-6017.45
,,47325.27
,,96567.89
,,136917.71
,,164368.16
,,176132.31
,,170945.76
,,149196.51
,,112873.6
,,65357.84
,,11095.71
,,-44801.76
,,-97003.57
,,-140426.12
,,-170704.15
,,-184635.38
,,-180552.28
,,-158562.88
,,-120607.18
,,-70299.95
,,-12569.24
,,46861.36
,,102071.74
,,147546.12
,,178709.9
,,192360.59
,,186971.64
,,162857.86
,,122189.74
,,68840.81
,,8056.17
,,-54049.85
,,-111127.31
,,-157282.04
,,-187729.7
,,-199319.05
,,-190855.58
,,-163196.52
,,-119127.81
,,-63059.89
,,-588.15
,,62040.84
,,118522.87
,,163113.84
,,191224.55
,,199928.74
,,188311.56
,,157595.11
,,111008.71
,,53416.47
,,-9239.81
,,-70595.94
,,-124527.21
,,-165742.98
,,-190267.82
,,-195787.94
,,-181853.57
,,-149927.42
,,-103264.69
,,-46613.27
,,14259.03
,,73172.07
,,124203.97
,,162331.4
,,183947.7
,,187192.49
,,172067.23
,,140351
,,95357.57
,,41581.27
,,-15729.68
,,-71046.3
,,-119058.39
,,-155173.2
,,-175970.54
,,-179557.65
,,-165767.01
,,-136158.65
,,-93823.02
,,-43018.03
,,11297.63
,,63964.31
,,110094.99
,,145485.94
,,166950.16
,,172569.95
,,161863.16
,,135847.17
,,96977.84
,,48945.7
,,-3668.47
,,-55847.45
,,-102643.58
,,-139667.24
,,-163495.29
,,-171959.58
,,-164303.86
,,-141218.82
,,-104772.79
,,-58250.43
,,-5901.49
,,47402.08
,,96593.88
,,136897.99
,,164319.61
,,176074.35
,,170891.67
,,149149.39
,,112828.08
,,65306.03
,,11033.85
,,-44869.18
,,-97064.03
,,-140463.27
,,-170704.02
,,-184592.14
,,-180471.53
,,-158461.38
,,-120508.99
,,-70229.98
,,-12545.73
,,46832.89
,,102001.09
,,147455.92
,,178628.07
,,192309.98
,,186960.74
,,162876.56
,,122212.86
,,68838.52
,,8007.66
,,-54145.57
,,-111248.43
,,-157390.89
,,-187787.23
,,-199300.69
,,-190761.78
,,-163053.14
,,-118976.04
,,-62940.12
,,-524.66
,,62048.07
,,118496.02
,,163086.39
,,191226.7
,,199975.37
,,188397.38
,,157698.37
,,111101
,,53474.29
,,-9226.51
,,-70621.14
,,-124572.52
,,-165785.47
,,-190288.74
,,-195778.95
,,-181818.5
,,-149879.19
,,-103218.93
,,-46581.29
,,14275.03
,,73179.66
,,124216.74
,,162362.29
,,184002.35
,,187265.72
,,172144.23
,,140413.05
,,95389.73
,,41578.46
,,-15760.93
,,-71091.28
,,-119101.02
,,-155202.69
,,-175984.54
,,-179560.51
,,-165764.35
,,-136151.8
,,-93806.61
,,-42982.74
,,11358.48
,,64047.92
,,110186.11
,,145560.2
,,166982.67
,,172545.57
,,161783.32
,,135729.88
,,96850.58
,,48834.41
,,-3749.11
,,-55898.15
,,-102677.28
,,-139700.53
,,-163538.88
,,-172012.35
,,-164353.15
,,-141246.5
,,-104764.03
,,-58201.05
,,-5820.84
,,47493.67
,,96671.62
,,136940.36
,,164314.43
,,176021.39
,,170801.72
,,149040.37
,,112719.93
,,65215.59
,,10971.05
,,-44903.11
,,-97075.83
,,-140464.47
,,-170706.25
,,-184602.31
,,-180488.75
,,-158476.97
,,-120509.96
,,-70204.7
,,-12489.71
,,46913.79
,,102091.43
,,147535.3
,,178677.86
,,192319.5
,,186930.53
,,162817.72
,,122142.95
,,68775.95
,,7966.45
,,-54158.9
,,-111235.55
,,-157360.07
,,-187750.44
,,-199270.1
,,-190746.42
,,-163056.3
,,-118994.05
,,-62963.2
,,-539.9
,,62051.89
,,118523.59
,,163132.88
,,191278.32
,,200013.87
,,188407.11
,,157672.97
,,111046.72
,,53408.15
,,-9283.28
,,-70651.61
,,-124570.79
,,-165758.67
,,-190253.26
,,-195752.89
,,-181813.6
,,-149896.07
,,-103247.45
,,-46605.57
,,14269.61
,,73200.66
,,124262.3
,,162422.82
,,184064.58
,,187317
,,172175.35
,,140419.02
,,95369.35
,,41533.84
,,-15824.27
,,-71164.11
,,-119170.87
,,-155256.1
,,-176010.71
,,-179555.07
,,-165731.15
,,-136101.31
,,-93751.33
,,-42931.53
,,11404.15
,,64093.63
,,110239.79
,,145625.37
,,167053.27
,,172605.38
,,161811.09
,,135708.18
,,96774.31
,,48715
,,-3886.23
,,-56021.79
,,-102760.88
,,-139730.37
,,-163516.74
,,-171952.12
,,-164273.7
,,-141164.36
,,-104689.23
,,-58137.15
,,-5768.06
,,47534.68
,,96697.89
,,136947.46
,,164299.17
,,175984.53
,,170748.77
,,148979.99
,,112660.75
,,65163.32
,,10927.28
,,-44939.81
,,-97107.41
,,-140491.02
,,-170725.02
,,-184608.65
,,-180478.31
,,-158448.11
,,-120465.17
,,-70150.6
,,-12435.67
,,46957.78
,,102117.19
,,147538.63
,,178660.07
,,192287.81
,,186896.73
,,162794.93
,,122141.17
,,68797.74
,,8004.97
,,-54118.2
,,-111209.31
,,-157359.62
,,-187775.81
,,-199308.74
,,-190777.88
,,-163061.33
,,-118964.13
,,-62905.7
,,-476.02
,,62096.17
,,118529.45
,,163097.94
,,191218.59
,,199957.06
,,188380.16
,,157689.6
,,111100.65
,,53475.23
,,-9235.03
,,-70648.64
,,-124623.21
,,-165856.32
,,-190370
,,-195856.63
,,-181877.77
,,-149908.03
,,-103211.15
,,-46538.45
,,14343.75
,,73259.77
,,124292.76
,,162422.58
,,184042.35
,,187287.74
,,172153.36
,,140411.06
,,95370.24
,,41526.89
,,-15861.27
,,-71249.06
,,-119307.41
,,-155428.23
,,-176185.46
,,-179693.12
,,-165801.75
,,-136094.96
,,-93684.24
,,-42839.15
,,11482.12
,,64130.02
,,110230.8
,,145590.2
,,167022.81
,,172605.65
,,161849.6
,,135769.96
,,96829.5
,,48733.8
,,-3918.71
,,-56098.29
,,-102855.62
,,-139811.24
,,-163559.61
,,-171950.12
,,-164237.31
,,-141113.15
,,-104640.21
,,-58096.1
,,-5728.08
,,47587.21
,,96773.57
,,137045.7
,,164405.89
,,176076.7
,,170803.41
,,148983.6
,,112614.99
,,65085.04
,,10843.27
,,-45001.04
,,-97123.95
,,-140453.5
,,-170638.67
,,-184491.23
,,-180354.49
,,-158341.79
,,-120392.09
,,-70113.79
,,-12425.67
,,46957.48
,,102121.44
,,147552.37
,,178674.84
,,192285.25
,,186858.27
,,162713.41
,,122028.25
,,68682.77
,,7924.51
,,-54135.94
,,-111158.03
,,-157259.69
,,-187667.25
,,-199235.27
,,-190768.92
,,-163120.36
,,-119068.45
,,-63017.4
,,-558.62
,,62063.13
,,118544.12
,,163139.99
,,191260.12
,,199974.69
,,188362.93
,,157640.09
,,111030.7
,,53399.57
,,-9303.72
,,-70701.85
,,-124656.55
,,-165869.15
,,-190365.77
,,-195843.34
,,-181867.08
,,-149911.51
,,-103234.64
,,-46577.05
,,14306.37
,,73246.07
,,124321.13
,,162497
,,184147.44
,,187392.84
,,172224.81
,,140427.3
,,95332.34
,,41458.85
,,-15923.2
,,-71273.16
,,-119281.15
,,-155363.52
,,-176111.72
,,-179641.79
,,-165790.02
,,-136117.02
,,-93714.34
,,-42844.88
,,11523.2
,,64218.62
,,110344.57
,,145693.17
,,167080.52
,,172598.61
,,161779.08
,,135654.39
,,96694.33
,,48600.64
,,-4038.45
,,-56202.78
,,-102946.68
,,-139887.31
,,-163611.85
,,-171964.24
,,-164199.98
,,-141019.97
,,-104501.02
,,-57934.98
,,-5577.66
,,47695.07
,,96817.29
,,137020.26
,,164323.7
,,175962.82
,,170686.73
,,148886.93
,,112547.5
,,65039.81
,,10801.12
,,-45062.44
,,-97219
,,-140580.08
,,-170776.06
,,-184606.3
,,-180414.39
,,-158328.28
,,-120311.21
,,-69996.09
,,-12315.98
,,47017.09
,,102108.37
,,147472.5
,,178559.47
,,192177.1
,,186792.59
,,162702.6
,,122057.18
,,68716.83
,,7926.76
,,-54186.38
,,-111254.88
,,-157370.65
,,-187746.96
,,-199244.17
,,-190689.9
,,-162966
,,-118876.24
,,-62835.46
,,-428.19
,,62121.26
,,118534.4
,,163087.18
,,191197.67
,,199931.73
,,188354.85
,,157665.68
,,111075.95
,,53445.74
,,-9271.48
,,-70688.45
,,-124655.54
,,-165865.94
,,-190344.05
,,-195792.18
,,-181785.91
,,-149811.32
,,-103134.65
,,-46498.14
,,14349.12
,,73248.66
,,124291.73
,,162452.14
,,184105.09
,,187365.13
,,172213.83
,,140425.55
,,95327.56
,,41440.7
,,-15958.08
,,-71319.94
,,-119330.05
,,-155405.23
,,-176142.08
,,-179662.82
,,-165806.89
,,-136132.84
,,-93725.98
,,-42842.73
,,11550.87
,,64278.75
,,110433.56
,,145795.78
,,167174.64
,,172664.02
,,161806.05
,,135647.69
,,96670.59
,,48579.98
,,-4042.4
,,-56189.78
,,-102930.24
,,-139888.31
,,-163648.52
,,-172042.95
,,-164311.03
,,-141139.94
,,-104600.46
,,-57988.12
,,-5570.56
,,47760.49
,,96923.98
,,137140.65
,,164426.6
,,176020.94
,,170683.52
,,148821.33
,,112435.33
,,64910.54
,,10690.18
,,-45124.43
,,-97216.42
,,-140517.86
,,-170677.56
,,-184503.44
,,-180333.71
,,-158278.99
,,-120281.07
,,-69957.67
,,-12241.13
,,47141.16
,,102269.28
,,147634.48
,,178676.74
,,192213.12
,,186736.44
,,162574.74
,,121901.72
,,68583.81
,,7852.48
,,-54192.1
,,-111209.22
,,-157306.67
,,-187696.81
,,-199224.77
,,-190697.43
,,-162980.86
,,-118875.05
,,-62803.52
,,-366.66
,,62196.45
,,118600.28
,,163123.83
,,191195.8
,,199894.67
,,188295.16
,,157598.8
,,111014.07
,,53394.34
,,-9313.76
,,-70727.43
,,-124698.14
,,-165917.05
,,-190404.27
,,-195856.81
,,-181845.39
,,-149853.37
,,-103147.99
,,-46476.91
,,14401.88
,,73320.45
,,124363.79
,,162505.83
,,184128.62
,,187357.55
,,172183.87
,,140385.74
,,95286.58
,,41398.21
,,-16010.71
,,-71392.98
,,-119426.15
,,-155513.18
,,-176237.76
,,-179718.48
,,-165804.64
,,-136075.58
,,-93639.39
,,-42766
,,11582.04
,,64248.96
,,110355.87
,,145706.41
,,167116.02
,,172664.12
,,161863.98
,,135733.04
,,96737.19
,,48587.89
,,-4107.26
,,-56307.64
,,-103055.16
,,-139967.76
,,-163645.81
,,-171952.15
,,-164158.05
,,-140969.92
,,-104458.01
,,-57899.68
,,-5536.27
,,47762.76
,,96925.59
,,137166.95
,,164486.28
,,176103.91
,,170766.9
,,148879.94
,,112451.68
,,64880.75
,,10624.37
,,-45206.27
,,-97290.94
,,-140565.02
,,-170685.91
,,-184472.98
,,-180275.83
,,-158213.28
,,-120229.34
,,-69936.7
,,-12256.48
,,47097.7
,,102216.74
,,147595.08
,,178666.19
,,192233.37
,,186774.27
,,162607.5
,,121907.74
,,68552.72
,,7790.48
,,-54264.86
,,-111267.99
,,-157333.76
,,-187689.84
,,-199197.61
,,-190673.37
,,-162981.48
,,-118910.25
,,-62867.42
,,-440.89
,,62133.97
,,118565.67
,,163121.08
,,191216.59
,,199923.45
,,188316.4
,,157602.89
,,110999.51
,,53366.24
,,-9347.36
,,-70759.13
,,-124723.23
,,-165933.78
,,-190413.18
,,-195859.81
,,-181845.08
,,-149852.16
,,-103147
,,-46474.63
,,14410.04
,,73340.92
,,124401.72
,,162561.28
,,184194.2
,,187419.55
,,172227.14
,,140400.4
,,95273.23
,,41368.29
,,-16040.17
,,-71408.11
,,-119423.7
,,-155502.27
,,-176234.18
,,-179733.82
,,-165836.18
,,-136102.98
,,-93631.35
,,-42694.72
,,11725.2
,,64444.89
,,110561.32
,,145869.3
,,167195.82
,,172647.82
,,161769.95
,,135601.03
,,96609.38
