LGL,RGL,LTA,RTA,LBF,RBF,LRF,RRF,Event Id,Event Date,Event Duration,Software Marker,Software Marker Name
-4379.87,-1464.72,-717.64,1252.19,-630.39,-1856.4,178.97,-388.57,,,,,
-4382.17,-1469.64,-715.3,1256.56,-629.58,-1856.38,179.27,-389.09,,,,,
-4389.88,-1469.58,-712.97,1258.16,-628.78,-1856.64,179.64,-389.17,,,,,
-4400.36,-1465.42,-711.43,1255.68,-628.13,-1857.04,180.03,-388.8,,,,,
-4410.78,-1460.75,-711.12,1248.97,-627.77,-1857.34,180.39,-388.16,,,,,
-4419.25,-1459.18,-711.95,1239.26,-627.72,-1857.31,180.71,-387.56,,,,,
-4425.49,-1461.87,-713.42,1228.72,-627.9,-1856.84,180.98,-387.26,,,,,
-4430.49,-1466.64,-714.83,1219.69,-628.17,-1855.99,181.14,-387.41,,,,,
-4435.42,-1469.65,-715.56,1213.9,-628.36,-1854.93,181.13,-387.97,,,,,
-4440.34,-1468.29,-715.28,1211.96,-628.37,-1853.89,180.93,-388.75,,,,,
-4443.73,-1463.47,-714.11,1213.31,-628.21,-1853.02,180.59,-389.52,,,,,
-4443.0,-1459.65,-712.52,1216.58,-628.01,-1852.34,180.26,-390.12,,,,,
-4436.05,-1462.4,-711.2,1220.18,-627.96,-1851.72,180.15,-390.48,,,,,
-4422.8,-1474.77,-710.78,1222.9,-628.2,-1850.97,180.48,-390.65,,,,,
-4406.0,-1494.76,-711.6,1224.21,-628.72,-1849.94,181.33,-390.72,,,,,
-4390.59,-1515.55,-713.5,1224.32,-629.38,-1848.63,182.66,-390.81,,,,,
-4381.81,-1528.57,-715.9,1223.86,-629.95,-1847.16,184.27,-390.99,,,,,
-4382.99,-1527.81,-717.99,1223.52,-630.22,-1845.79,185.87,-391.3,,,,,
-4393.99,-1513.1,-719.06,1223.68,-630.13,-1844.72,187.24,-391.73,,,,,
-4411.08,-1490.37,-718.84,1224.25,-629.81,-1844.08,188.27,-392.31,,,,,
-4428.24,-1468.84,-717.62,1224.74,-629.48,-1843.81,188.95,-393.04,,,,,
-4439.33,-1456.59,-716.12,1224.46,-629.37,-1843.76,189.38,-393.87,,,,,
-4440.27,-1456.96,-715.14,1222.8,-629.61,-1843.73,189.66,-394.75,,,,,
-4430.35,-1467.56,-715.15,1219.46,-630.09,-1843.58,189.83,-395.54,,,,,
-4412.35,-1482.4,-716.04,1214.56,-630.59,-1843.29,189.85,-396.13,,,,,
-4391.69,-1495.63,-717.19,1208.65,-630.86,-1842.94,189.62,-396.42,,,,,
-4374.83,-1504.69,-717.81,1202.65,-630.74,-1842.64,189.13,-396.44,,,,,
-4367.42,-1511.25,-717.41,1197.69,-630.29,-1842.42,188.41,-396.3,,,,,
-4372.64,-1519.42,-716.08,1194.9,-629.71,-1842.26,187.61,-396.15,,,,,
-4390.01,-1532.5,-714.51,1195.11,-629.27,-1842.04,186.92,-396.16,,,,,
-4415.08,-1550.28,-713.58,1198.53,-629.13,-1841.64,186.47,-396.38,,,,,
-4440.38,-1568.42,-713.85,1204.49,-629.3,-1841.03,186.3,-396.75,,,,,
-4457.58,-1580.32,-715.18,1211.44,-629.58,-1840.28,186.27,-397.12,,,,,
-4460.35,-1580.42,-716.76,1217.21,-629.74,-1839.53,186.2,-397.3,,,,,
-4447.0,-1567.05,-717.5,1219.75,-629.62,-1838.95,185.91,-397.17,,,,,
-4421.64,-1543.39,-716.67,1217.83,-629.23,-1838.59,185.27,-396.72,,,,,
-4392.96,-1516.12,-714.36,1211.62,-628.77,-1838.41,184.32,-396.1,,,,,
-4371.03,-1492.46,-711.52,1202.82,-628.51,-1838.25,183.16,-395.5,,,,,
-4363.11,-1477.33,-709.54,1194.07,-628.63,-1837.97,181.96,-395.12,,,,,
-4370.5,-1471.78,-709.53,1187.94,-629.11,-1837.48,180.84,-395.08,,,,,
-4387.92,-1473.43,-711.71,1185.9,-629.73,-1836.87,179.83,-395.38,,,,,
-4405.95,-1478.23,-715.25,1187.69,-630.18,-1836.35,178.93,-395.9,,,,,
-4415.45,-1482.6,-718.67,1191.58,-630.18,-1836.18,178.08,-396.47,,,,,
-4411.8,-1484.77,-720.51,1195.16,-629.64,-1836.55,177.26,-396.94,,,,,
-4396.97,-1485.03,-720.11,1196.66,-628.7,-1837.45,176.48,-397.19,,,,,
-4378.31,-1484.82,-717.83,1195.74,-627.64,-1838.72,175.81,-397.15,,,,,
-4364.74,-1485.51,-714.89,1193.7,-626.75,-1840.02,175.31,-396.82,,,,,
-4362.42,-1487.44,-712.65,1192.7,-626.2,-1841.02,175.04,-396.26,,,,,
-4372.08,-1489.61,-711.94,1194.55,-625.94,-1841.49,174.97,-395.55,,,,,
-4389.32,-1489.95,-712.69,1199.67,-625.82,-1841.42,175.02,-394.81,,,,,
-4407.52,-1486.15,-714.09,1206.75,-625.61,-1840.94,175.07,-394.2,,,,,
-4421.59,-1476.56,-715.08,1213.38,-625.21,-1840.34,175.01,-393.87,,,,,
-4430.33,-1461.11,-715.03,1217.28,-624.63,-1839.87,174.76,-393.92,,,,,
-4436.24,-1441.85,-714.09,1217.52,-624.03,-1839.68,174.29,-394.38,,,,,
-4442.98,-1422.99,-713.03,1215.05,-623.59,-1839.76,173.6,-395.19,,,,,
-4452.26,-1410.06,-712.77,1212.17,-623.41,-1840.01,172.76,-396.17,,,,,
-4462.1,-1408.25,-713.85,1211.38,-623.44,-1840.28,171.87,-397.15,,,,,
-4467.62,-1420.33,-716.02,1213.95,-623.51,-1840.45,171.02,-397.97,,,,,
-4463.9,-1445.03,-718.42,1219.3,-623.41,-1840.52,170.3,-398.56,,,,,
-4449.2,-1476.58,-719.95,1225.2,-623.01,-1840.57,169.79,-398.99,,,,,
-4426.59,-1506.09,-719.88,1228.93,-622.31,-1840.75,169.47,-399.43,,,,,
-4402.89,-1524.53,-718.15,1228.68,-621.41,-1841.13,169.3,-400.05,,,,,
-4385.52,-1526.07,-715.39,1224.45,-620.51,-1841.74,169.2,-401.0,,,,,
-4378.93,-1510.44,-712.55,1217.99,-619.77,-1842.47,169.08,-402.28,,,,,
-4382.64,-1483.24,-710.47,1211.87,-619.26,-1843.18,168.9,-403.81,,,,,
-4391.94,-1453.78,-709.6,1208.19,-618.96,-1843.73,168.67,-405.38,,,,,
-4400.71,-1431.57,-709.91,1207.6,-618.79,-1844.01,168.45,-406.78,,,,,
-4404.7,-1422.92,-711.09,1209.11,-618.63,-1844.05,168.33,-407.84,,,,,
-4403.34,-1429.16,-712.78,1210.78,-618.46,-1843.92,168.33,-408.44,,,,,
-4399.38,-1447.06,-714.71,1210.79,-618.26,-1843.7,168.45,-408.6,,,,,
-4396.61,-1470.93,-716.64,1208.32,-618.1,-1843.48,168.6,-408.38,,,,,
-4397.39,-1495.2,-718.31,1203.74,-618.0,-1843.26,168.68,-407.88,,,,,
-4401.4,-1516.02,-719.35,1198.25,-617.99,-1843.02,168.63,-407.2,,,,,
-4406.4,-1531.51,-719.4,1193.03,-618.06,-1842.76,168.45,-406.45,,,,,
-4410.15,-1540.87,-718.32,1188.64,-618.18,-1842.47,168.21,-405.68,,,,,
-4412.17,-1543.49,-716.39,1184.96,-618.36,-1842.25,168.03,-404.94,,,,,
-4414.05,-1538.81,-714.29,1181.51,-618.58,-1842.19,168.04,-404.27,,,,,
-4418.02,-1527.15,-712.85,1178.03,-618.87,-1842.34,168.28,-403.68,,,,,
-4424.85,-1510.65,-712.64,1174.78,-619.23,-1842.69,168.74,-403.19,,,,,
-4432.52,-1493.5,-713.61,1172.39,-619.65,-1843.16,169.32,-402.79,,,,,
-4436.75,-1480.69,-715.1,1171.4,-620.1,-1843.6,169.91,-402.5,,,,,
-4433.42,-1475.83,-716.09,1171.76,-620.53,-1843.89,170.42,-402.29,,,,,
-4421.38,-1479.01,-715.77,1172.8,-620.94,-1843.99,170.81,-402.17,,,,,
-4403.85,-1486.4,-713.97,1173.54,-621.33,-1843.97,171.08,-402.15,,,,,
-4387.53,-1491.92,-711.33,1173.41,-621.74,-1843.97,171.27,-402.21,,,,,
-4379.44,-1490.47,-708.94,1172.63,-622.2,-1844.16,171.42,-402.38,,,,,
-4383.24,-1480.86,-707.83,1172.15,-622.71,-1844.57,171.56,-402.67,,,,,
-4397.07,-1466.9,-708.4,1172.99,-623.21,-1845.17,171.7,-403.11,,,,,
-4414.19,-1455.5,-710.21,1175.39,-623.61,-1845.78,171.87,-403.75,,,,,
-4426.13,-1452.94,-712.26,1178.33,-623.86,-1846.23,172.09,-404.62,,,,,
-4426.86,-1461.13,-713.54,1179.84,-623.94,-1846.4,172.38,-405.74,,,,,
-4415.66,-1476.16,-713.59,1178.01,-623.9,-1846.29,172.75,-407.06,,,,,
-4397.43,-1490.16,-712.72,1172.17,-623.85,-1846.05,173.18,-408.5,,,,,
-4380.16,-1495.51,-711.8,1163.66,-623.9,-1845.87,173.62,-409.95,,,,,
-4371.2,-1489.27,-711.69,1155.47,-624.13,-1845.9,173.99,-411.27,,,,,
-4374.12,-1475.15,-712.69,1150.99,-624.53,-1846.21,174.19,-412.41,,,,,
-4387.6,-1461.78,-714.38,1152.37,-625.03,-1846.74,174.18,-413.36,,,,,
-4406.67,-1458.08,-715.82,1159.28,-625.49,-1847.36,173.94,-414.15,,,,,
-4425.3,-1468.16,-716.18,1168.97,-625.79,-1847.93,173.49,-414.85,,,,,
-4438.81,-1488.69,-715.23,1177.45,-625.84,-1848.37,172.92,-415.49,,,,,
-4445.19,-1510.25,-713.65,1181.35,-625.6,-1848.68,172.29,-416.02,,,,,
-4444.86,-1522.05,-712.64,1179.54,-625.09,-1848.92,171.67,-416.35,,,,,
-4439.72,-1517.53,-713.38,1173.53,-624.39,-1849.12,171.11,-416.37,,,,,
-4432.05,-1497.87,-716.28,1166.58,-623.56,-1849.27,170.65,-416.06,,,,,
-4423.93,-1471.37,-720.79,1162.06,-622.71,-1849.32,170.31,-415.5,,,,,
-4417.04,-1449.22,-725.54,1161.75,-621.94,-1849.18,170.1,-414.87,,,,,
-4412.49,-1439.99,-729.05,1165.18,-621.35,-1848.79,170.02,-414.39,,,,,
-4410.42,-1445.65,-730.42,1170.15,-621.04,-1848.17,170.03,-414.23,,,,,
-4409.56,-1461.37,-729.74,1174.14,-621.07,-1847.37,170.1,-414.4,,,,,
-4407.27,-1478.75,-727.99,1175.63,-621.42,-1846.46,170.17,-414.72,,,,,
-4400.59,-1490.55,-726.5,1174.79,-622.01,-1845.51,170.18,-414.93,,,,,
-4387.88,-1494.11,-726.29,1173.03,-622.7,-1844.53,170.1,-414.74,,,,,
-4370.42,-1491.8,-727.55,1171.88,-623.35,-1843.53,169.93,-414.03,,,,,
-4352.72,-1488.45,-729.65,1171.98,-623.83,-1842.52,169.7,-412.88,,,,,
-4340.97,-1487.74,-731.52,1172.72,-624.08,-1841.59,169.44,-411.55,,,,,
-4340.07,-1489.85,-732.25,1172.88,-624.13,-1840.82,169.17,-410.4,,,,,
-4350.84,-1491.83,-731.51,1171.65,-624.05,-1840.33,168.91,-409.74,,,,,
-4368.97,-1490.22,-729.73,1169.51,-623.93,-1840.12,168.63,-409.66,,,,,
-4386.73,-1484.08,-727.77,1168.09,-623.83,-1840.11,168.28,-410.08,,,,,
-4396.78,-1476.2,-726.5,1169.24,-623.75,-1840.12,167.83,-410.76,,,,,
-4396.16,-1471.65,-726.4,1173.76,-623.67,-1839.98,167.27,-411.46,,,,,
-4388.2,-1474.36,-727.39,1180.53,-623.57,-1839.59,166.59,-412.05,,,,,
-4380.99,-1483.99,-728.98,1186.92,-623.45,-1839.02,165.82,-412.54,,,,,
-4383.0,-1495.38,-730.53,1190.06,-623.39,-1838.47,164.98,-413.09,,,,,
-4398.21,-1501.06,-731.56,1188.59,-623.45,-1838.16,164.09,-413.85,,,,,
-4423.37,-1495.78,-731.89,1183.53,-623.73,-1838.23,163.17,-414.89,,,,,
-4449.17,-1480.23,-731.61,1177.98,-624.23,-1838.64,162.21,-416.08,,,,,
-4464.91,-1461.6,-730.93,1175.44,-624.93,-1839.15,161.25,-417.2,,,,,
-4464.16,-1450.38,-730.1,1177.74,-625.71,-1839.41,160.33,-417.94,,,,,
-4448.4,-1454.76,-729.3,1183.83,-626.45,-1839.13,159.51,-418.1,,,,,
-4426.44,-1475.78,-728.72,1190.02,-627.04,-1838.18,158.87,-417.63,,,,,
-4409.9,-1506.09,-728.53,1191.94,-627.45,-1836.66,158.52,-416.66,,,,,
-4407.08,-1533.08,-728.86,1186.87,-627.66,-1834.87,158.49,-415.46,,,,,
-4418.52,-1544.95,-729.72,1175.49,-627.72,-1833.13,158.8,-414.28,,,,,
-4436.79,-1536.54,-730.98,1161.79,-627.67,-1831.71,159.35,-413.33,,,,,
-4450.43,-1511.7,-732.3,1151.2,-627.52,-1830.7,160.02,-412.68,,,,,
-4450.13,-1481.12,-733.3,1147.88,-627.27,-1830.04,160.64,-412.31,,,,,
-4433.55,-1456.7,-733.69,1152.64,-626.91,-1829.59,161.07,-412.14,,,,,
-4406.48,-1445.77,-733.45,1162.62,-626.47,-1829.24,161.23,-412.09,,,,,
-4379.74,-1448.03,-732.8,1172.82,-626.02,-1828.94,161.15,-412.11,,,,,
-4363.64,-1456.87,-732.09,1178.83,-625.66,-1828.75,160.95,-412.18,,,,,
-4363.15,-1463.94,-731.59,1179.07,-625.51,-1828.69,160.74,-412.3,,,,,
-4376.06,-1464.27,-731.35,1175.36,-625.67,-1828.77,160.63,-412.46,,,,,
-4394.98,-1458.95,-731.15,1171.55,-626.14,-1828.88,160.58,-412.64,,,,,
-4411.61,-1454.1,-730.68,1171.06,-626.89,-1828.85,160.49,-412.84,,,,,
-4420.76,-1456.77,-729.73,1174.68,-627.81,-1828.57,160.13,-413.07,,,,,
-4422.02,-1470.39,-728.35,1180.0,-628.75,-1827.98,159.34,-413.37,,,,,
-4418.54,-1492.39,-726.87,1182.81,-629.61,-1827.2,158.07,-413.79,,,,,
-4414.09,-1515.25,-725.76,1179.69,-630.33,-1826.39,156.45,-414.36,,,,,
-4410.47,-1530.32,-725.32,1170.28,-630.89,-1825.76,154.73,-415.05,,,,,
-4406.9,-1532.18,-725.6,1157.82,-631.32,-1825.4,153.24,-415.79,,,,,
-4401.42,-1521.05,-726.3,1147.7,-631.67,-1825.31,152.23,-416.51,,,,,
-4393.22,-1502.21,-727.02,1144.57,-631.99,-1825.36,151.78,-417.16,,,,,
-4384.04,-1483.04,-727.41,1149.79,-632.34,-1825.44,151.75,-417.73,,,,,
-4377.64,-1469.32,-727.39,1160.48,-632.74,-1825.44,151.89,-418.24,,,,,
-4377.55,-1463.11,-727.15,1170.88,-633.23,-1825.38,151.91,-418.74,,,,,
-4384.64,-1462.86,-726.97,1175.37,-633.83,-1825.36,151.62,-419.24,,,,,
-4396.24,-1465.42,-727.06,1171.38,-634.54,-1825.46,151.03,-419.7,,,,,
-4407.34,-1468.31,-727.43,1160.8,-635.34,-1825.75,150.3,-420.09,,,,,
-4413.46,-1471.04,-727.84,1149.09,-636.19,-1826.22,149.65,-420.33,,,,,
-4413.31,-1474.61,-728.06,1142.44,-636.98,-1826.77,149.3,-420.41,,,,,
-4409.54,-1480.06,-727.95,1144.61,-637.65,-1827.33,149.33,-420.37,,,,,
-4407.02,-1487.16,-727.59,1155.08,-638.12,-1827.82,149.67,-420.27,,,,,
-4409.74,-1494.13,-727.21,1169.35,-638.37,-1828.27,150.17,-420.15,,,,,
-4417.98,-1498.63,-726.98,1181.32,-638.44,-1828.72,150.64,-420.02,,,,,
-4427.88,-1499.16,-726.86,1186.34,-638.41,-1829.23,150.97,-419.86,,,,,
-4433.58,-1495.8,-726.59,1183.41,-638.38,-1829.8,151.12,-419.61,,,,,
-4430.87,-1489.94,-725.8,1175.46,-638.44,-1830.36,151.12,-419.3,,,,,
-4420.13,-1483.14,-724.28,1167.6,-638.62,-1830.8,151.05,-418.99,,,,,
-4406.66,-1476.07,-722.19,1164.42,-638.92,-1831.05,150.93,-418.85,,,,,
-4397.99,-1468.48,-720.04,1167.73,-639.28,-1831.08,150.78,-419.02,,,,,
-4399.55,-1460.1,-718.54,1175.8,-639.63,-1830.94,150.57,-419.57,,,,,
-4411.12,-1451.86,-718.23,1184.4,-639.92,-1830.74,150.28,-420.41,,,,,
-4426.31,-1446.29,-719.19,1188.95,-640.14,-1830.59,149.94,-421.31,,,,,
-4435.6,-1446.48,-720.99,1186.63,-640.31,-1830.56,149.62,-421.97,,,,,
-4431.55,-1454.04,-722.81,1177.5,-640.46,-1830.66,149.39,-422.15,,,,,
-4413.35,-1467.28,-723.83,1164.21,-640.59,-1830.84,149.34,-421.78,,,,,
-4388.34,-1481.04,-723.62,1150.74,-640.72,-1831.06,149.51,-420.99,,,,,
-4369.18,-1488.73,-722.25,1140.72,-640.81,-1831.28,149.88,-420.04,,,,,
-4368.09,-1485.66,-720.29,1136.36,-640.85,-1831.51,150.41,-419.22,,,,,
-4390.68,-1471.98,-718.48,1137.98,-640.87,-1831.78,151.02,-418.68,,,,,
-4432.51,-1453.22,-717.41,1144.34,-640.94,-1832.1,151.63,-418.43,,,,,
-4480.18,-1437.95,-717.27,1153.25,-641.18,-1832.45,152.15,-418.28,,,,,
-4516.54,-1433.59,-717.83,1162.18,-641.71,-1832.78,152.49,-418.02,,,,,
-4527.68,-1442.38,-718.59,1168.74,-642.6,-1832.99,152.57,-417.51,,,,,
-4508.64,-1460.08,-719.04,1171.12,-643.84,-1833.03,152.35,-416.81,,,,,
-4465.36,-1477.95,-718.87,1168.59,-645.28,-1832.92,151.85,-416.09,,,,,
-4412.09,-1487.19,-718.04,1161.89,-646.72,-1832.73,151.15,-415.62,,,,,
-4365.65,-1483.34,-716.75,1153.31,-647.91,-1832.58,150.39,-415.6,,,,,
-4339.02,-1468.38,-715.35,1146.23,-648.68,-1832.6,149.72,-416.09,,,,,
-4336.96,-1449.31,-714.18,1144.08,-648.98,-1832.85,149.27,-416.96,,,,,
-4355.28,-1434.26,-713.56,1148.95,-648.9,-1833.33,149.05,-418.0,,,,,
-4383.59,-1428.36,-713.68,1160.62,-648.61,-1833.96,149.02,-419.03,,,,,
-4410.16,-1431.67,-714.6,1176.47,-648.34,-1834.62,149.05,-419.94,,,,,
-4426.53,-1440.1,-716.17,1192.33,-648.24,-1835.17,149.06,-420.74,,,,,
-4430.19,-1448.59,-718.04,1204.19,-648.37,-1835.54,148.96,-421.5,,,,,
-4424.31,-1454.28,-719.71,1209.73,-648.7,-1835.69,148.78,-422.26,,,,,
-4415.28,-1457.71,-720.66,1209.18,-649.13,-1835.66,148.57,-422.93,,,,,
-4409.21,-1461.47,-720.62,1204.95,-649.53,-1835.5,148.38,-423.36,,,,,
-4409.24,-1467.35,-719.69,1200.32,-649.82,-1835.26,148.22,-423.4,,,,,
-4414.65,-1474.12,-718.38,1197.84,-649.99,-1834.93,148.08,-422.96,,,,,
-4422.0,-1477.58,-717.45,1198.32,-650.06,-1834.49,147.9,-422.14,,,,,
-4427.35,-1473.09,-717.59,1200.75,-650.08,-1833.91,147.68,-421.17,,,,,
-4428.51,-1459.08,-719.06,1203.11,-650.06,-1833.16,147.44,-420.32,,,,,
-4426.02,-1439.05,-721.56,1203.55,-650.01,-1832.28,147.28,-419.8,,,,,
-4422.5,-1420.67,-724.31,1201.27,-649.92,-1831.33,147.33,-419.64,,,,,
-4420.93,-1412.08,-726.4,1196.6,-649.78,-1830.44,147.67,-419.69,,,,,
-4422.79,-1417.37,-727.19,1190.51,-649.61,-1829.72,148.32,-419.75,,,,,
-4427.24,-1434.01,-726.63,1183.9,-649.47,-1829.26,149.19,-419.66,,,,,
-4431.7,-1453.8,-725.26,1177.23,-649.42,-1829.08,150.17,-419.41,,,,,
-4433.53,-1467.09,-723.91,1170.71,-649.46,-1829.16,151.13,-419.17,,,,,
-4431.75,-1467.97,-723.32,1164.86,-649.57,-1829.41,151.99,-419.22,,,,,
-4427.73,-1457.51,-723.78,1160.92,-649.66,-1829.72,152.73,-419.76,,,,,
-4424.38,-1443.11,-725.01,1160.65,-649.63,-1830.02,153.35,-420.82,,,,,
-4424.3,-1434.51,-726.37,1165.49,-649.41,-1830.23,153.84,-422.21,,,,,
-4427.9,-1438.35,-727.21,1175.49,-649.02,-1830.31,154.17,-423.6,,,,,
-4432.82,-1454.76,-727.23,1188.6,-648.53,-1830.23,154.28,-424.65,,,,,
-4434.99,-1477.37,-726.6,1200.99,-648.09,-1830.0,154.1,-425.17,,,,,
-4430.95,-1496.96,-725.84,1208.32,-647.83,-1829.6,153.62,-425.19,,,,,
-4420.1,-1506.21,-725.53,1207.6,-647.83,-1829.06,152.92,-424.92,,,,,
-4405.42,-1503.13,-725.98,1198.57,-648.1,-1828.43,152.1,-424.66,,,,,
-4392.28,-1491.13,-727.13,1184.03,-648.55,-1827.78,151.31,-424.61,,,,,
-4385.73,-1476.24,-728.6,1168.77,-649.04,-1827.18,150.63,-424.84,,,,,
-4387.74,-1463.36,-729.96,1157.66,-649.46,-1826.71,150.08,-425.25,,,,,
-4396.19,-1453.92,-730.93,1153.7,-649.71,-1826.39,149.61,-425.65,,,,,
-4405.98,-1446.26,-731.53,1157.03,-649.77,-1826.2,149.14,-425.92,,,,,
-4411.94,-1438.14,-731.93,1165.15,-649.7,-1826.11,148.62,-426.04,,,,,
-4411.72,-1429.37,-732.3,1174.33,-649.56,-1826.12,148.05,-426.09,,,,,
-4407.0,-1422.75,-732.58,1181.31,-649.45,-1826.23,147.52,-426.19,,,,,
-4402.36,-1422.38,-732.51,1184.46,-649.45,-1826.47,147.1,-426.43,,,,,
-4402.26,-1430.57,-731.73,1184.06,-649.59,-1826.89,146.85,-426.73,,,,,
-4408.08,-1445.51,-730.05,1181.59,-649.86,-1827.47,146.77,-426.93,,,,,
-4417.03,-1461.41,-727.61,1178.66,-650.2,-1828.16,146.82,-426.82,,,,,
-4423.69,-1471.37,-724.89,1176.17,-650.53,-1828.85,146.92,-426.28,,,,,
-4423.39,-1471.31,-722.55,1174.13,-650.77,-1829.47,146.98,-425.33,,,,,
-4415.43,-1462.51,-721.11,1172.14,-650.85,-1829.99,146.99,-424.15,,,,,
-4404.12,-1451.03,-720.72,1170.0,-650.75,-1830.47,146.96,-423.01,,,,,
-4396.85,-1444.12,-721.13,1168.15,-650.52,-1831.07,146.91,-422.17,,,,,
-4400.02,-1445.88,-721.8,1167.46,-650.26,-1831.93,146.88,-421.75,,,,,
-4415.27,-1454.72,-722.22,1168.74,-650.07,-1833.11,146.87,-421.75,,,,,
-4438.01,-1464.48,-722.12,1172.08,-650.03,-1834.52,146.85,-422.04,,,,,
-4459.46,-1468.54,-721.6,1176.67,-650.13,-1835.94,146.81,-422.45,,,,,
-4471.04,-1464.51,-720.94,1181.14,-650.28,-1837.11,146.72,-422.85,,,,,
-4468.74,-1456.3,-720.48,1184.25,-650.32,-1837.81,146.59,-423.17,,,,,
-4455.03,-1452.08,-720.3,1185.6,-650.09,-1837.96,146.42,-423.4,,,,,
-4437.22,-1458.98,-720.19,1185.84,-649.5,-1837.66,146.2,-423.54,,,,,
-4423.24,-1477.62,-719.75,1186.25,-648.56,-1837.14,145.9,-423.56,,,,,
-4417.3,-1500.12,-718.66,1187.97,-647.39,-1836.6,145.49,-423.4,,,,,
-4417.99,-1513.25,-716.85,1191.22,-646.21,-1836.13,144.95,-423.0,,,,,
-4419.84,-1505.43,-714.64,1195.0,-645.2,-1835.69,144.3,-422.39,,,,,
-4417.29,-1473.97,-712.6,1197.53,-644.49,-1835.07,143.6,-421.67,,,,,
-4408.66,-1428.24,-711.33,1197.07,-644.11,-1834.07,142.93,-421.05,,,,,
-4397.53,-1386.51,-711.17,1192.91,-643.99,-1832.62,142.38,-420.74,,,,,
-4390.56,-1367.6,-712.09,1185.81,-644.0,-1830.81,141.98,-420.86,,,,,
-4393.17,-1381.45,-713.69,1177.8,-644.03,-1828.9,141.72,-421.39,,,,,
-4405.66,-1423.6,-715.44,1171.35,-644.03,-1827.22,141.55,-422.16,,,,,
-4422.39,-1476.5,-716.92,1168.35,-644.0,-1826.02,141.44,-422.92,,,,,
-4434.75,-1517.51,-718.01,1169.28,-643.99,-1825.4,141.34,-423.43,,,,,
-4436.46,-1529.31,-718.93,1173.09,-644.07,-1825.26,141.26,-423.57,,,,,
-4427.9,-1507.89,-720.03,1177.7,-644.27,-1825.37,141.23,-423.4,,,,,
-4416.76,-1464.03,-721.61,1180.94,-644.6,-1825.47,141.27,-423.12,,,,,
-4414.15,-1417.79,-723.64,1181.41,-645.01,-1825.39,141.38,-422.98,,,,,
-4428.08,-1389.03,-725.76,1178.99,-645.45,-1825.06,141.53,-423.21,,,,,
-4457.91,-1388.76,-727.37,1174.76,-645.86,-1824.52,141.69,-423.89,,,,,
-4493.15,-1415.31,-727.89,1170.42,-646.16,-1823.87,141.85,-424.99,,,,,
-4517.75,-1456.73,-727.08,1167.6,-646.31,-1823.23,142.01,-426.33,,,,,
-4517.91,-1497.46,-725.17,1167.2,-646.24,-1822.69,142.22,-427.72,,,,,
-4489.52,-1525.54,-722.85,1169.2,-645.89,-1822.32,142.54,-428.98,,,,,
-4441.1,-1536.77,-721.07,1172.84,-645.24,-1822.2,142.99,-430.0,,,,,
-4390.54,-1534.23,-720.63,1177.03,-644.33,-1822.35,143.56,-430.73,,,,,
-4357.13,-1524.38,-721.94,1180.81,-643.27,-1822.75,144.14,-431.19,,,,,
-4352.8,-1512.4,-724.85,1183.57,-642.22,-1823.31,144.63,-431.44,,,,,
-4376.93,-1499.47,-728.68,1185.1,-641.39,-1823.84,144.88,-431.57,,,,,
-4417.36,-1483.4,-732.48,1185.39,-640.95,-1824.1,144.83,-431.67,,,,,
-4456.67,-1461.57,-735.4,1184.46,-641.0,-1823.89,144.44,-431.87,,,,,
-4480.35,-1434.2,-736.96,1182.22,-641.52,-1823.13,143.78,-432.29,,,,,
-4482.8,-1405.72,-737.14,1178.66,-642.41,-1821.91,142.93,-433.01,,,,,
-4468.17,-1383.49,-736.33,1173.99,-643.46,-1820.45,142.0,-434.05,,,,,
-4446.4,-1374.57,-735.09,1168.85,-644.49,-1819.06,141.1,-435.36,,,,,
-4427.06,-1382.27,-733.93,1164.28,-645.29,-1817.98,140.28,-436.78,,,,,
-4414.61,-1404.47,-733.1,1161.47,-645.78,-1817.31,139.58,-438.16,,,,,
-4407.53,-1434.33,-732.58,1161.36,-645.94,-1817.0,138.96,-439.32,,,,,
-4401.28,-1463.03,-732.24,1164.27,-645.84,-1816.85,138.35,-440.16,,,,,
-4392.75,-1483.12,-731.97,1169.72,-645.62,-1816.66,137.68,-440.68,,,,,
-4383.17,-1490.98,-731.75,1176.56,-645.45,-1816.3,136.89,-440.93,,,,,
-4377.53,-1487.41,-731.69,1183.34,-645.45,-1815.74,135.98,-441.01,,,,,
-4381.05,-1476.56,-731.89,1188.78,-645.68,-1815.07,135.01,-441.04,,,,,
-4394.95,-1463.81,-732.34,1192.08,-646.12,-1814.41,134.09,-441.11,,,,,
-4414.56,-1453.58,-732.81,1193.02,-646.66,-1813.86,133.34,-441.31,,,,,
-4431.18,-1448.0,-732.99,1191.82,-647.13,-1813.48,132.87,-441.68,,,,,
-4436.94,-1446.69,-732.61,1188.93,-647.34,-1813.3,132.67,-442.24,,,,,
-4429.73,-1447.46,-731.64,1184.86,-647.18,-1813.32,132.7,-442.97,,,,,
-4415.21,-1447.76,-730.36,1180.19,-646.62,-1813.57,132.81,-443.83,,,,,
-4404.16,-1446.05,-729.28,1175.66,-645.76,-1814.05,132.89,-444.72,,,,,
-4406.42,-1442.73,-728.91,1172.15,-644.76,-1814.76,132.85,-445.52,,,,,
-4424.67,-1440.09,-729.5,1170.54,-643.84,-1815.62,132.69,-446.11,,,,,
